feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,label
1.964693,8.756772,-7.997094,-2.180644,-8.885466,-3.740685,-5.33921,-7.347368,9.253476,-1.095168,-2.512465,3.68952,-6.246952,9.646279,-10.594134,6.451239,5.209019,-5.384907,3
-2.153802,7.424968,3.217239,3.163432,-4.282241,-6.316274,-7.460902,8.542998,4.860429,0.262271,-8.253872,11.365669,3.971405,-7.524554,-8.065066,-7.78949,-4.878589,0.980334,0
-6.697614,5.26355,7.306002,1.338206,8.218793,1.376596,0.263261,-1.014557,-9.580808,-10.665982,-10.099854,1.662561,-4.220336,0.647726,7.059122,-4.249499,-3.883847,5.861102,5
-3.24983,11.919463,3.696761,2.245332,-8.400051,-6.362029,-7.677099,10.689314,0.147602,1.265703,-10.121891,8.163969,6.617959,-4.709241,-1.833455,-7.234881,-8.335963,0.019175,0
-0.280244,-10.650795,4.279228,-1.709944,-8.559797,2.12123,-8.436274,7.876285,-3.123764,1.768312,-0.776101,1.005259,2.451869,-7.694777,8.304694,6.11351,5.919019,10.938739,2
1.625052,9.211452,-7.995047,-8.645094,-12.724145,-1.472778,-0.319972,-4.709974,4.565868,-4.006423,-3.145834,0.265113,-9.597116,6.666283,-9.747549,11.384862,6.040336,-3.943193,3
-4.958014,-7.951771,1.313985,3.310679,-8.579738,-4.100529,-10.160048,7.276965,-3.395799,4.561574,-2.087609,0.16553,1.807196,-10.747896,8.766417,8.758715,12.084241,6.355734,2
-0.465965,-3.846357,1.893107,-6.920055,-2.88414,-0.975164,1.560957,3.508415,-7.09836,1.990598,-1.292122,-8.747811,0.578986,-5.487165,-10.389125,8.258554,8.731792,6.660639,1
-0.501068,7.414479,7.564272,2.075612,-5.862105,-3.903547,-7.300767,7.323025,0.679116,9.578463,-11.166342,10.034455,7.668832,-4.638599,-2.107467,-6.236769,-4.105287,3.599685,0
-9.284901,5.917723,4.707327,4.64628,6.437475,-7.820015,-2.591976,-6.571689,11.197656,4.766341,1.522925,-12.462774,-0.464959,-5.663075,6.010765,0.845554,6.477672,-1.303829,4
3.400498,4.170483,-9.169673,-6.312784,-7.990132,-2.820719,-1.676346,-3.888894,7.17115,-4.124766,-5.286964,3.193777,-7.344496,4.565815,-6.413937,8.917839,7.021377,-7.436495,3
-1.914459,-6.361492,4.071651,-7.272734,-5.571936,-3.699349,-1.069763,5.50494,-5.386721,2.196362,3.943283,-9.523835,3.000964,-6.990791,-6.27201,8.712904,9.554577,6.116368,1
-5.622731,6.878995,2.051885,2.50403,-3.003396,-5.288556,-11.094789,5.934771,1.023719,4.93988,-6.445801,8.463396,9.726407,-1.545396,-7.063314,-7.083199,-4.636394,0.620109,0
-0.37339,-7.526748,4.589793,-2.961149,-2.508928,-4.67889,-4.85675,8.431559,-6.301469,-0.498171,4.17826,-10.251747,3.675536,-6.542072,-8.205053,12.236244,8.334806,5.007325,1
-12.177495,2.424195,4.833274,6.36616,4.861222,-10.739818,-0.339516,-6.804569,7.651608,1.138143,-2.99445,-10.230171,-4.216947,-6.733203,7.148922,2.720434,9.050934,3.005612,4
-7.849793,5.074201,5.539866,7.102217,4.244013,-14.145443,0.569213,-7.327891,5.458409,2.167544,-5.720175,-11.776815,-1.041934,-4.04104,6.351485,1.334235,10.708262,-0.886076,4
-4.715783,9.511211,2.5636,0.558948,-6.171663,-11.738334,-5.553489,7.410803,-0.563632,2.126961,-7.605017,10.600303,9.422414,-7.118703,-5.770333,-5.478774,-2.52462,2.749691,0
-7.626703,0.141277,5.695861,1.518056,3.953792,1.984968,0.835876,1.472802,-11.368611,-4.013486,-10.997429,5.508092,-2.298604,2.109014,5.973879,-5.827574,1.424896,7.326326,5
-8.275656,4.657203,5.403459,0.415535,4.344054,2.214055,-0.154274,-3.353916,-8.66515,-7.487027,-7.673817,-0.255078,-2.543091,-4.469168,10.408244,-1.764435,-6.360726,8.347309,5
-4.517663,-10.264144,3.540768,-4.454995,-8.395005,1.404252,-9.314444,9.133456,-3.805673,1.263378,-3.893616,2.619387,1.43606,-5.582435,8.861767,3.715776,8.511886,8.415459,2
-5.901658,5.876306,3.353173,2.521425,4.884636,-0.668283,-1.37039,-1.191353,-7.478311,-7.197845,-9.638273,6.175509,-1.939054,0.733956,8.456393,-5.150267,0.404366,8.468396,5
3.049241,8.604824,-8.82156,-5.770972,-4.604206,-4.133971,-5.736979,-4.97682,5.274481,-5.152351,-7.773128,3.408446,-7.125106,4.30126,-9.988603,15.354677,7.213599,-7.272733,3
-4.944348,-3.500747,3.226292,-3.883058,-2.977515,-2.743489,0.069402,4.956557,-7.711548,1.58091,2.476355,-11.624575,2.074922,-8.253571,-6.858703,8.12322,12.727928,8.526423,1
-5.28554,3.151242,4.627253,3.313836,4.931453,4.235791,-1.932302,-3.787097,-7.867467,-8.599891,-10.498986,1.089843,-3.718579,-4.269652,4.274587,-4.697523,-2.25071,7.026746,5
-4.603473,2.20656,2.819489,2.552214,8.256767,1.096027,-0.387259,1.730425,-9.106505,-8.032356,-5.755815,3.73809,-2.339573,1.47063,9.832752,-2.184266,-3.933108,2.865911,5
-2.089879,8.031014,6.254124,0.026077,-5.926912,-5.869169,-6.717908,12.842843,2.807132,3.143524,-9.639459,5.860045,5.259427,-6.571783,-7.411677,-6.0272,-5.559995,2.73719,0
-8.899851,4.686161,2.87373,2.254368,0.424404,-2.251023,0.367764,-1.288665,-9.939044,-9.695773,-7.82168,0.258692,-3.5513,-2.265466,7.042397,-3.719676,-4.91627,5.510625,5
-9.519056,3.124511,5.930553,3.961124,4.784872,-3.262979,3.016404,1.875511,-9.921202,-6.883138,-7.498979,3.085846,-2.138341,-2.392153,8.016998,-4.038958,-3.092425,7.747893,5
-9.716302,4.791023,5.831817,3.871284,7.193365,2.822796,2.585335,-1.706111,-12.076717,-9.208508,-5.860232,3.604778,-0.501655,0.628361,8.865128,-4.543033,-2.90012,4.083597,5
0.552972,-8.139897,0.802642,-7.097956,-3.854332,1.417239,-2.132477,5.360906,-4.70681,-0.415717,0.838339,-10.245112,2.616858,-6.940898,-7.334008,9.692627,3.481861,2.664894,1
-2.611518,-4.012758,3.306862,-5.560923,-3.409119,-1.183713,-1.232575,4.842071,-3.937533,-3.395542,1.041448,-9.567855,2.508511,-4.786307,-8.28635,8.542606,10.983871,6.7362,1
-3.322627,-7.205488,4.170267,2.004691,-4.342651,-0.078519,-10.895642,10.4191,-6.663504,1.628004,-4.58931,2.553126,-0.271035,-3.177151,12.857845,2.008912,6.858459,9.850962,2
-10.824332,5.719088,4.014779,1.360413,3.833223,-9.496409,-2.68574,-8.5283,4.101477,2.562259,-3.417273,-7.086493,-5.411828,-0.555665,6.074736,3.863285,5.827403,-2.047348,4
-1.93697,-4.680904,0.402928,-5.910046,-6.197872,-0.181427,-1.315569,4.384202,-4.927793,0.353581,3.368077,-13.073106,3.1846,-7.628072,-8.6238,8.801371,12.005873,2.446954,1
-9.397081,7.863915,3.576338,-1.092291,6.198425,0.755234,5.088404,-0.617672,-13.335578,-9.737617,-12.269579,2.391129,-2.438867,2.734125,9.289378,-2.214612,-0.726471,1.988759,5
0.641244,-4.788756,4.73543,-7.314784,-3.965743,1.900235,0.612193,6.092529,-8.444889,-1.225819,3.419069,-9.735919,1.736724,-8.75377,-7.888905,9.186118,10.73841,8.643846,1
-7.083943,1.664799,3.368254,5.782043,1.05442,-2.816862,-1.502482,0.009119,-10.068089,-11.48153,-8.541722,5.692745,-2.285868,3.559836,7.663464,-3.118135,2.489522,4.668809,5
-3.626789,8.390142,3.964249,0.718328,-4.421914,-5.957954,-8.337071,8.940665,1.493589,2.613044,-10.793559,9.401763,4.530429,-6.75374,-7.395734,-2.082797,-9.462785,0.135889,0
2.472946,9.575128,-7.285253,-5.16492,-8.768125,-4.573468,-2.459097,-2.555217,7.444189,-1.710646,-2.796566,3.831455,-6.02868,4.852273,-7.471456,5.78318,6.026125,-7.101533,3
1.613611,7.747588,-9.616817,-4.739532,-8.436014,-6.750548,0.34561,-4.9802,4.913288,-1.85661,-0.876722,-3.178382,-9.211754,6.630437,-8.22557,12.031926,6.23376,-8.75458,3
1.355335,8.662712,-6.133496,-6.91588,-7.076512,-4.340758,-2.258071,-2.571609,6.525352,-1.504097,-5.521687,-4.213561,-5.728852,6.45621,-11.588544,11.863436,5.653732,-6.399529,3
-0.047449,12.384315,5.765641,0.213541,-2.905505,-7.942051,-9.508603,8.008199,5.130621,5.869404,-8.758579,10.324774,6.735882,-4.636939,-11.422621,-6.925125,-3.432511,-1.8069,0
-10.291362,4.254661,4.765883,2.70217,7.61424,-6.334878,-3.093676,-6.238067,6.774636,4.869329,-4.69747,-10.435859,-5.217829,-1.040976,5.326618,-2.408219,11.323411,-0.079751,4
-0.838439,-1.562623,2.550341,-4.433402,-7.657901,-7.041442,-0.624529,6.357511,-7.074241,0.264414,3.99895,-7.730299,1.490968,-6.193778,-7.1812,6.518615,7.702673,8.014656,1
-3.307051,-4.28999,0.767897,-9.201192,-8.995189,-3.490434,0.692345,8.149755,-5.114165,-2.306333,1.538865,-11.380763,5.969722,-7.364037,-9.687539,10.823396,9.234451,8.311229,1
-6.253098,-11.892643,5.877206,1.343851,-11.010517,0.404972,-11.563865,7.144468,-5.19465,2.149675,-1.859886,5.619753,-1.690344,-4.585576,10.433769,5.422052,7.156792,3.966907,2
-1.081474,6.459108,-5.808694,-7.90624,-8.99687,-5.449961,1.541838,-1.505913,5.480555,-1.049059,-5.419481,3.304984,-6.832027,4.30712,-6.653761,10.876771,4.625584,-8.170445,3
-2.421892,8.748674,3.927046,2.128366,-6.43554,-8.858394,-9.53727,5.213151,1.942609,2.976787,-8.046744,10.743651,4.803356,-5.757832,-5.086467,-6.682526,-5.37159,-1.689678,0
-9.373223,5.229434,2.396357,4.276244,9.242319,-8.573077,-2.740212,-5.374323,7.777935,3.816508,-0.872622,-7.796163,-2.383576,-0.219852,3.880057,3.212043,10.562754,1.114165,4
-1.36677,-7.599458,3.546676,-10.893206,-3.225083,-1.793834,1.881173,3.698901,-6.593849,0.146541,3.579803,-8.202506,3.188483,-4.151866,-9.143267,11.903163,9.135969,7.958869,1
-7.717901,7.545202,2.817921,2.915421,3.783796,-3.183413,2.223961,-2.507717,-13.140769,-4.285229,-11.179177,3.161703,-6.10079,4.113853,7.8794,-1.963291,1.425122,8.188462,5
-3.863936,-3.937854,5.603113,-4.526346,-9.857599,1.901215,-9.141605,13.318874,-4.424606,4.788039,-2.966507,2.987359,5.271397,-5.652588,12.559253,7.03867,9.404444,8.051249,2
-3.157015,9.438044,6.660637,1.081655,-8.643549,-9.765539,-7.878201,10.089912,4.554961,5.581317,-8.311223,12.793445,7.313016,-4.460958,-7.005068,-9.055997,-5.282853,0.476811,0
-4.420999,-4.566122,0.930976,2.006323,-8.3967,-2.091254,-6.604868,7.130436,-6.144279,-1.617964,-3.332222,3.580462,1.468686,-5.990332,11.966743,5.604112,7.877837,5.833088,2
-6.211674,3.868576,2.952454,-0.661302,6.611345,-2.358415,-2.041444,-4.071466,-11.113461,-7.578731,-7.108683,-1.185488,-7.015735,-3.027479,10.791954,-7.286969,-2.307186,5.568321,5
-11.15291,4.060408,2.946883,0.458319,4.162779,-2.537559,0.210585,-0.301358,-9.32296,-8.048168,-7.918159,3.12319,-4.507085,2.591522,7.484137,-1.477023,-1.969983,7.495095,5
-3.74444,3.33991,5.288047,2.446472,6.184269,-0.442775,2.520468,-2.557235,-6.899509,-8.105986,-7.942719,1.620705,-3.611303,-3.785177,8.198986,-5.061368,-3.321828,7.827904,5
-2.876695,-2.538663,1.327496,-6.434016,-2.75495,-4.238437,0.766952,4.384053,-7.410538,1.926878,3.11248,-8.150972,-0.054654,-7.357658,-7.320901,13.545161,12.934969,5.232087,1
-11.34351,6.167026,3.820193,2.457086,3.63728,-8.905283,-0.88679,-5.72253,6.202422,2.659707,-6.592919,-7.949219,-4.347078,-3.66809,8.403433,3.038648,8.112143,-2.610926,4
-10.650004,7.808972,2.604656,6.535791,5.547833,-7.828937,-7.354948,-8.898516,10.710673,2.390985,-1.466619,-6.889729,-1.095002,-1.398261,4.24527,3.344202,6.290789,-0.625488,4
-0.557771,9.015797,6.011594,-2.334291,-5.985664,-8.157281,-5.531708,8.569698,2.502016,5.134072,-11.585192,12.64471,10.631594,-4.967391,-3.182694,-7.470206,-5.509382,0.576978,0
-1.270889,13.129277,4.681466,0.517164,-7.24542,-4.130357,-10.130256,5.725139,1.056813,2.254794,-9.342969,12.647554,7.295011,-6.257925,-6.947123,-9.458291,-2.148936,0.339454,0
-1.850659,7.269237,7.055786,4.462071,-3.595559,-6.318315,-9.646947,6.729718,1.282125,4.657463,-8.715096,11.861326,6.6891,-8.559672,-7.178343,-3.220206,-7.028312,1.973429,0
-3.720954,-7.611116,1.448805,-2.871714,-9.102366,0.39779,-11.575877,4.164162,-7.619213,4.315944,-0.413816,2.299263,-1.229493,-8.016851,8.131982,2.406584,8.383712,8.807397,2
3.280943,7.830436,-7.046069,-3.184198,-9.531593,-2.952185,-1.179446,-2.628279,10.082386,-3.056759,-3.438236,1.010196,-9.9093,7.16935,-10.777759,8.768886,3.204304,-6.785768,3
-4.425443,-9.276342,4.247443,0.449993,-2.95463,1.383488,-12.27802,9.486254,-6.741875,3.540178,-4.163798,-0.429241,2.701378,-7.684773,12.802154,4.280344,10.875583,8.716654,2
-3.300301,-7.777105,7.384376,1.200243,-7.3837,0.580662,-8.796818,1.059221,-6.762971,2.950641,-1.835728,1.025885,2.114534,-8.122986,8.529421,1.909379,10.10906,6.794832,2
1.397686,5.630305,-9.974013,-4.495876,-7.557056,-5.74588,-3.748924,-5.27229,9.387307,-3.962463,-6.693903,3.802998,-7.364148,5.653909,-9.522109,8.279712,6.178433,-6.482879,3
-1.896824,-8.795514,5.184808,-2.449107,-7.375823,0.272099,-11.447564,8.173511,-3.116814,4.273201,-0.85443,-0.534528,3.957579,-5.86404,8.439346,5.829626,7.354559,8.518552,2
-7.135541,2.441896,1.426589,0.807247,2.946664,-2.234834,1.435069,-0.15582,-14.587685,-7.244087,-8.733206,3.059352,0.082559,2.632202,7.303739,-4.74808,-3.005783,3.622105,5
-3.233823,5.065873,5.124827,2.626491,-7.760594,-6.50671,-6.694647,12.118566,2.316108,4.829279,-11.235888,8.395413,6.376768,-3.397782,-4.725585,-2.473203,-6.895607,-2.152341,0
1.714791,8.011773,-7.160328,-8.483158,-8.048067,-5.232432,-2.873125,-0.284747,6.556403,-2.936064,-3.989427,0.3609,-3.829553,5.741877,-7.722876,5.929457,4.818467,-3.597676,3
-2.539216,-4.024018,3.968384,-7.688029,-4.257611,-1.374443,3.660586,5.317908,-9.411071,-1.508686,3.053179,-6.045743,0.259486,-6.676357,-8.660396,7.440069,12.383107,8.496098,1
0.53413,11.302985,-5.245277,-3.062498,-9.745175,-7.910586,-2.674787,-5.677694,8.697763,-0.112284,-7.464867,0.253837,-4.041342,4.833011,-8.242417,11.60771,7.014285,-4.925027,3
-8.082457,3.610372,5.18674,3.251441,6.081564,-6.897659,-5.006729,-8.025061,9.024691,8.394639,-4.007831,-11.60776,-5.568229,-0.816141,5.107852,2.818633,11.236456,-1.573594,4
-0.645878,-4.585957,1.009084,-7.840463,-3.900046,-4.509235,-3.04282,3.924307,-5.350723,-2.646937,-2.585668,-6.325984,0.124454,-6.977536,-6.85439,6.101192,6.433757,4.902781,1
4.364586,10.654601,-9.850705,-4.867809,-10.393497,-3.573933,0.209833,-1.326735,6.431569,-7.968179,-3.053425,4.850192,-11.189184,4.842202,-10.730918,9.19908,8.835653,-5.718166,3
-2.397718,10.343812,0.161234,5.061837,-11.288591,-9.038433,-9.291849,8.668749,-3.968234,4.105203,-8.00352,11.387233,5.254193,-6.354888,-7.595797,-7.117259,-5.978808,-1.283376,0
-11.381469,3.076143,3.02311,4.535959,4.111732,-12.683427,-5.254938,-7.138098,7.535958,-0.909678,-3.786428,-5.726944,-4.464193,-3.567609,5.152616,3.547175,9.339777,2.158322,4
-2.079338,-7.366368,3.500566,1.299991,-10.290109,-1.264605,-9.517892,7.786148,-4.976533,5.918567,-3.712788,-0.805164,2.737605,-4.652382,10.310371,6.969445,8.760476,7.721019,2
-8.907905,4.204204,4.333662,6.626896,2.20425,-5.171718,-3.155262,-6.829343,7.655934,3.840974,-0.023553,-5.482516,-5.079717,-2.511732,3.769945,4.194089,7.813586,0.447285,4
-10.283789,2.863157,4.339578,-0.316495,6.138504,0.712643,0.381865,-1.133308,-7.278143,-7.244054,-7.283431,0.800534,-3.404417,0.084395,5.622445,-4.769039,-0.863909,4.723401,5
-5.631531,2.503657,6.614051,2.757149,3.895398,-0.37124,1.895271,-2.223401,-8.47198,-6.564027,-13.656545,2.132512,-2.98712,1.577093,5.996849,-4.977735,-0.720529,7.212502,5
-5.115272,3.192056,3.523794,2.924434,6.477239,-0.709524,-2.651883,-3.898325,-9.252796,-10.733395,-7.574685,4.739123,0.539487,1.89731,11.761915,-6.707694,-1.053931,4.667264,5
-7.117286,1.685758,7.178969,2.936868,8.710863,1.628845,0.744468,0.99409,-10.423477,-7.693101,-8.08903,2.560705,-4.933685,2.689203,6.2415,-4.724232,-3.162785,6.545644,5
2.323031,-6.294706,3.272418,-9.267991,-2.328942,-4.178967,-4.391756,2.730887,-6.950658,3.401962,3.331074,-8.177221,2.020766,-8.842149,-10.564579,7.874208,8.027921,4.854408,1
-3.356783,-7.141472,3.142525,1.059106,-10.475384,-0.247491,-10.960035,8.81833,-2.898043,1.275868,-2.332093,0.643655,-1.508357,-5.134222,11.515347,5.111097,9.031314,7.130732,2
3.653628,4.540627,-4.333888,-8.566834,-6.808503,-5.134461,-1.440268,-6.122001,6.176985,-2.922026,-5.984758,0.785448,-7.897211,6.204131,-12.647743,9.646647,4.247341,-7.743259,3
-12.227351,5.998996,4.111804,3.075149,6.622196,-9.012176,0.103504,-7.507819,4.508268,4.090272,-6.829464,-13.843187,-6.304756,-0.898702,3.938282,4.184395,8.870985,-1.36689,4
-1.519905,-6.391253,2.016522,-0.214319,-7.347585,1.547331,-6.756303,4.734075,-3.983247,3.326443,-1.573402,-3.037158,-1.634423,-6.111579,8.841566,6.206773,5.509358,10.284806,2
7.176167,5.466294,-9.250589,-2.153299,-7.251118,-2.212206,-4.152085,-4.494524,6.236017,-1.932858,-7.12476,1.598172,-6.945496,7.139721,-4.020727,7.115187,4.838581,-5.387171,3
-11.117042,4.933902,7.438425,-1.537663,5.922598,-0.347383,-1.176134,-0.736069,-9.732392,-6.934239,-10.600462,3.617392,-3.870802,-1.74785,7.490937,-6.927877,-2.780701,3.862058,5
-1.856932,6.512059,6.487933,1.603365,-7.925073,-4.782091,-10.247015,4.5066,-1.090958,5.373471,-12.149169,12.907785,2.484994,-2.360305,-5.941466,-6.525336,-5.004993,1.293401,0
1.311446,5.501087,-10.003264,-6.851244,-7.760727,-5.745854,-3.070388,-6.981674,4.88409,0.054379,-3.846588,-1.909979,-4.864321,8.227662,-9.080534,11.395367,8.750778,-5.873197,3
-3.607664,9.537712,4.856103,4.064154,-7.087012,-5.277926,-9.465033,11.258167,1.148617,2.791453,-9.789294,7.942159,4.15154,-4.298013,-12.488798,-7.766977,-6.598683,0.779467,0
-4.128719,7.403483,4.680423,-1.091274,-7.419108,-6.374356,-5.269057,8.128959,3.272757,6.490403,-11.517625,9.068032,11.499678,-5.911462,-4.130639,-4.404434,-6.871383,1.116087,0
-11.617515,5.139745,4.97517,1.976054,6.225866,-8.844361,-1.693306,-6.737038,6.090916,2.934132,-3.822679,-7.435375,-3.206407,-7.309264,4.966087,2.151327,5.784357,1.987439,4
-3.414203,10.304776,7.917401,1.593847,-6.824941,-8.630164,-8.585096,5.023215,0.52173,5.689233,-10.455464,11.232695,6.341839,-8.490898,-4.02677,-8.962562,-5.11873,0.09573,0
-4.523554,8.20945,2.393583,-0.439432,-6.998091,-2.425831,-7.322841,9.344588,3.616825,2.766424,-8.966646,11.593586,8.305528,-5.364116,-5.323408,-1.406162,-2.236269,-0.13519,0
-1.883485,-4.397419,4.964285,-3.955393,-6.368999,-2.095734,-0.774663,7.053449,-2.539437,4.660689,3.287532,-8.99085,1.425769,-1.615959,-10.233799,10.623129,8.784235,3.490686,1
-9.298501,7.730521,4.773805,5.709367,5.071484,-6.537578,-3.000027,-8.03172,3.46727,5.755526,-5.021389,-8.368103,-3.462043,-3.114714,4.975193,4.72,8.233757,0.047715,4
-4.400011,11.151877,3.218209,-1.016803,-3.811937,-6.517462,-7.103946,5.620579,-1.761321,7.511856,-9.601164,10.380901,7.962044,-6.424,-5.911042,-3.144005,-3.980038,2.379331,0
-8.334532,4.418235,7.270956,1.830292,5.977548,1.811284,1.228807,1.572814,-8.403373,-4.038847,-8.122308,0.709818,-2.721576,1.139938,8.423601,-4.216879,-2.984798,6.575678,5
-1.017907,9.331292,-9.751365,-8.029672,-8.401347,-2.346645,0.188244,-3.313977,7.287922,-0.247169,-6.262218,-1.648283,-10.180689,7.695297,-9.972599,8.13737,5.23838,-7.682416,3
-2.105124,-2.350761,3.849512,-5.957257,-3.301013,-3.627266,0.570752,2.500336,-0.899532,1.573545,2.932655,-8.12647,0.663414,-7.782482,-8.217284,8.004286,6.942792,6.007127,1
-9.80191,4.29622,-0.46972,7.131235,6.939921,-5.652047,-5.537895,-9.901483,7.089864,3.085646,-2.810704,-11.373298,-2.29198,-6.027589,5.141332,1.891647,10.09019,3.30617,4
-7.534618,6.797712,7.046178,3.374977,6.177464,-0.048571,4.075165,-1.658492,-10.239996,-11.996063,-10.759297,-0.163591,-1.418142,0.825449,11.327971,-4.510223,-1.23323,7.263312,5
4.768555,10.359947,-8.319579,-8.824746,-7.75838,-4.729775,-3.13916,-6.392803,6.135842,-1.180004,-6.021983,-2.127096,-10.504965,5.005744,-11.222223,9.458373,5.465936,-5.409137,3
-1.416866,5.923514,6.683217,1.436493,-6.390174,-11.348138,-8.388354,5.237229,1.319384,1.02652,-11.352073,9.07108,6.105348,-3.984157,-10.099643,-6.434648,-4.11332,-0.420485,0
1.049575,-2.85443,2.629706,-7.823009,-1.819272,-3.456843,-3.678967,1.911774,-8.478523,1.890619,1.121845,-10.615006,1.283758,-4.93063,-7.432328,9.301719,8.11305,5.386842,1
-2.191125,7.330818,3.754297,0.712173,-8.834165,-7.084186,-7.688675,8.304038,2.005836,4.275559,-9.751412,6.803774,6.969123,-6.920469,-9.058187,-5.590499,-5.138615,0.950636,0
-3.323266,-4.005081,1.17867,-8.55302,-4.65702,-1.163864,-0.525088,6.289769,-4.488635,1.532073,1.491116,-7.957949,1.814018,-5.71306,-6.615731,10.018987,6.819824,5.17438,1
-4.32444,-5.789144,1.85154,0.243812,-6.97787,1.40099,-9.936613,10.252712,-6.099131,4.252264,-2.770575,0.714233,2.986395,-4.093162,10.759516,9.054733,7.988735,7.361793,2
-3.542192,-10.693642,3.115134,3.074316,-9.760708,-2.35727,-10.215223,11.975735,-6.637251,2.278452,-5.799097,-0.642697,0.376226,-5.317777,6.135426,5.996454,6.819034,8.7903,2
3.687654,8.411992,-5.019032,-2.311071,-10.142167,-6.692554,-4.854482,-6.233637,6.42004,0.523153,-2.576693,-0.869331,-6.003507,7.302054,-11.240027,8.723301,1.448125,-5.027421,3
2.973145,9.633252,-9.658786,-7.989893,-8.885565,-6.257517,2.266517,-1.584294,9.23404,-2.913161,-6.372505,-2.609546,-10.209939,8.065818,-5.724435,7.04509,6.842699,-0.61994,3
-1.921165,6.007976,2.550546,2.882921,-6.901505,-6.000424,-5.485481,8.775595,4.540073,4.350814,-11.202741,9.282465,5.039349,-2.636628,-4.782719,-5.290885,-1.443269,-3.544984,0
1.388438,4.089151,-9.880486,-6.382887,-7.713165,-2.22665,-1.054941,-7.847045,5.477198,-4.163801,-4.861521,1.046084,-4.294791,5.211813,-7.895604,11.867351,2.791972,-5.607249,3
-1.790392,-2.48913,3.501556,-5.19816,-1.944551,-3.10675,3.046243,5.495559,-6.994317,0.951355,2.815715,-10.554112,1.833593,-7.48346,-8.415882,10.569429,8.780822,7.313377,1
1.866346,6.370454,-4.901684,-2.28171,-11.521861,-2.024934,-2.516643,-6.02785,3.986307,-1.063514,-2.754837,2.217579,-5.773894,3.157095,-8.593264,8.642774,7.092552,-7.601812,3
-8.457471,5.156319,6.632286,-0.164525,5.677219,1.576952,-2.666197,-2.195837,-10.148538,-7.646768,-9.721695,1.586502,-2.856853,-3.958649,11.438532,-5.299587,-3.18656,4.377198,5
-10.858139,4.761167,4.854961,0.815062,6.551471,-1.914526,-2.419052,-0.880018,-10.511593,-7.259986,-10.01551,0.546215,-4.619564,-0.992789,9.874472,-5.192285,-0.496714,6.874962,5
-2.570238,-8.684574,5.228772,0.974199,-6.462578,2.26349,-8.175002,7.353885,-9.031124,0.937813,-4.966479,1.374856,-1.615331,-9.076946,8.504947,4.845338,8.94129,10.389521,2
0.700947,-3.070679,4.627417,-9.373141,-4.677804,-3.109893,-0.459751,6.953293,-5.730862,2.955494,1.098801,-11.169012,0.81956,-8.169672,-9.610818,8.439332,8.859087,6.631802,1
-7.646461,2.952069,5.595247,4.036662,-0.558525,0.39036,1.06806,-2.632751,-8.374687,-9.86759,-5.330456,3.848305,-1.993088,1.113211,9.922243,-7.036872,0.416506,2.256611,5
2.220628,10.505973,-8.051332,-3.138604,-8.328357,-4.655209,-4.338758,-0.473921,2.767081,-5.781625,-2.333949,1.864433,-8.507743,9.821824,-8.924511,9.171187,6.113918,-4.832767,3
2.207062,7.141139,-4.035381,-3.582509,-7.637958,-5.706336,-3.07431,-9.483204,7.547975,-1.3404,-3.619614,3.25895,-6.437352,5.801557,-6.078077,9.642426,5.949484,-5.386275,3
-2.776549,8.996121,2.871899,1.532751,-10.394474,-6.258031,-14.550879,6.744543,3.860673,2.04277,-8.15545,11.709662,0.033053,-6.055944,-12.115048,-6.568327,-3.929498,-4.469959,0
-1.140481,-11.861496,4.29072,-3.166412,-10.068664,-1.204581,-9.123628,6.866536,-7.29374,2.424396,-2.606731,1.200308,-0.090714,-6.665409,7.847809,5.953501,10.521636,6.314963,2
-3.061635,-9.244746,7.988864,0.711375,-7.857334,2.419276,-10.372532,8.728062,-4.800833,4.220848,-2.98234,-1.432942,3.094263,-7.845253,10.727886,7.567932,12.00562,10.725991,2
-0.010596,7.187309,-9.296537,-4.3696,-8.597781,0.793619,-1.009926,-6.473769,3.563546,0.864076,-5.592213,0.876433,-9.65307,5.769285,-6.528115,15.145092,3.13204,-6.802387,3
-8.134601,0.560051,3.742349,1.532254,3.232538,2.21997,3.460155,-1.350994,-10.108386,-8.224369,-9.732726,4.614678,0.03645,-0.63085,7.778988,-4.148615,0.367386,4.500916,5
-6.507856,8.197961,4.696263,0.019105,4.069959,-6.384037,-3.710182,-4.035217,5.493371,2.832826,-4.525288,-8.365689,-3.577149,-2.766585,6.146777,4.596547,7.808905,-3.264563,4
-3.187628,-6.626929,3.482394,-3.564013,-4.931175,-1.511255,0.088886,6.051511,-7.383997,-1.741917,0.253922,-9.428484,1.312317,-8.887704,-9.109289,7.7063,10.426563,5.386059,1
-2.770725,6.651985,3.693456,-0.588806,-8.591564,-8.651606,-12.645935,10.349115,2.444334,2.788895,-9.144795,7.727236,1.306729,0.160165,-5.984301,-7.509936,-7.782985,-2.493171,0
-4.286222,-9.007467,0.723297,-2.646286,-4.667141,-0.014376,-10.499179,8.133417,-5.557682,4.130155,-4.47337,0.300201,-3.139643,-8.269659,10.010683,5.20414,9.956553,8.397169,2
-2.867475,-7.713208,4.23392,-2.583132,-5.155851,-0.416464,-13.465314,5.438333,-5.168419,0.227224,-5.734766,1.97766,2.634803,-5.047437,10.952209,6.790744,10.288879,8.658564,2
