@relation dataset_classification

@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute label numeric

@data
-0.923803,2.757575,-2.75034,5.589934,-0.023652,0.28858,-1.735574,-4.496683,-2.283542,4.644581,-2.517312,2.021825,0.541089,-2.947084,-4.009196,-2.06151,-1.487026,-1.756334,-0.365795,1.613385,3
-1.816977,-6.010185,-2.59662,10.957568,-2.808828,0.638299,0.605798,-2.35136,-17.713936,1.031622,-0.528241,1.099499,-0.357766,-5.810786,2.139325,-3.483957,0.028582,0.85708,-0.885099,-11.900105,2
0.548802,-1.150772,0.548427,-0.276825,-3.919167,-0.396505,0.566074,-1.811343,-1.640197,-1.740597,0.367815,1.029598,3.465333,3.028094,4.189183,-1.703507,-3.100435,-0.435325,-0.01889,-2.168094,0
2.100475,1.667575,2.078669,-5.374678,-3.060466,0.31356,-0.38959,0.863189,-2.670165,1.56883,0.07998,1.787494,-2.820614,-2.740466,2.488524,1.151745,1.045674,0.176285,-1.246905,2.078049,1
3.146346,-4.671385,-2.889314,-4.77846,3.943001,0.404532,-2.726808,4.716246,2.511807,-4.754124,0.355162,-0.551429,1.967695,-2.687334,1.505371,2.829535,0.626066,0.234554,-1.495398,0.386326,1
-1.858886,-0.065859,0.400494,8.493902,-0.128455,-0.398218,3.210371,-0.974807,-1.126423,-4.273689,-0.34207,-2.571402,3.494676,-2.737728,-0.197798,2.375675,0.223049,1.391444,0.978983,-4.527684,2
-0.583419,-0.057198,-1.831165,1.485424,2.972519,-0.035662,1.437617,-0.004054,-0.044862,-5.759177,1.270536,-0.345296,1.128158,-2.881418,2.406552,0.016322,-0.771592,1.042634,-0.554896,-2.498361,2
1.994913,1.184964,-0.750225,-4.933401,1.162882,-0.289363,0.625084,1.798288,4.499621,-8.408228,-1.594558,-1.735679,3.127942,-0.837777,2.59508,3.625798,2.260978,0.494428,-0.250487,1.195704,2
2.211481,1.248231,0.573875,-8.362867,-2.216259,-0.750821,-1.329167,4.325558,3.618827,1.174484,0.322817,-1.616064,-1.022297,2.799298,3.097091,-0.067551,-0.97041,-0.584089,-1.897162,4.061148,1
2.279766,5.144629,-5.954513,-1.430951,-2.596554,1.397513,1.560843,-0.467157,6.163421,2.366445,1.17954,2.240416,0.942029,0.867235,-2.226642,-3.207026,-2.141935,0.632888,1.968647,8.264503,0
-0.442196,0.303375,-0.99036,-5.117821,2.376809,-1.580185,1.985057,2.131807,4.851404,-4.16413,0.648994,2.97976,1.391935,-1.604704,2.44435,3.24519,2.380614,0.833657,-1.154909,1.516399,2
5.228352,-2.316342,-0.120535,-1.600818,-0.767749,-0.280428,-3.339913,-1.967956,-3.17623,-8.564007,-0.151539,-1.7209,3.407262,-2.48309,1.967363,3.228783,0.408289,0.677173,1.190388,-0.97902,2
2.332692,-1.101651,2.141557,-8.983057,0.358951,0.620769,-2.50812,2.235464,-2.170761,0.066591,-0.05562,-1.300335,-0.645418,0.724693,0.787188,-2.772454,3.571575,-0.511156,-0.535318,-2.546053,1
0.344365,4.876239,1.235595,-12.011571,-6.545726,0.422596,-5.04605,1.57621,3.999101,17.347758,0.028925,6.08218,2.251674,2.000036,0.557202,-4.022894,-3.056184,0.220678,0.586653,7.881365,1
-3.057112,2.045689,0.097241,5.91016,0.161962,0.08749,0.986127,-0.152426,-1.941352,7.809628,1.011429,-0.047245,-1.864858,-2.613505,-3.072125,-3.352948,-1.64391,0.025444,-0.620046,-1.280743,0
4.243566,1.101396,3.884047,-12.433774,-2.762689,1.226657,-1.094593,-1.129597,0.044017,1.598728,0.533154,4.669967,0.200062,0.42382,0.545686,-2.322508,3.533568,1.430435,0.314679,1.609883,1
3.502751,-4.099571,0.213683,-1.268762,2.044139,-0.524053,1.564236,0.423764,1.742943,-6.704977,-2.157793,0.294984,2.413205,-0.020715,2.274194,-2.599172,-3.031409,0.510364,1.039434,-3.037295,2
-0.543579,2.347585,1.423087,8.269858,-1.916665,-0.791158,3.826703,-3.125129,3.180524,5.43496,0.569519,2.072803,2.369029,-1.892768,-6.004179,-1.707518,-2.032316,-0.034263,1.066639,1.167022,0
-2.759245,1.426505,-2.346638,4.247876,0.457619,-0.338368,3.696634,-0.593202,-0.432758,-0.372557,-0.883672,0.677742,2.587322,-1.770912,-0.464018,-2.864938,0.741985,1.068403,1.441328,-3.753094,3
0.190642,-0.411803,1.481313,2.824396,1.460568,-0.185893,1.82076,2.794863,3.67449,-0.988045,-0.056256,-2.302065,-0.020233,-1.902129,0.546856,1.323649,-3.229349,0.411479,0.733328,0.145563,4
1.118053,-2.486236,1.542111,0.371839,1.445727,-1.245824,0.598015,-1.034333,-5.666281,-8.171554,0.474763,-2.837411,-0.650118,-0.208646,5.800076,-3.531266,-2.994686,-0.20599,0.287914,-7.256097,4
-0.632442,3.244381,-1.347571,-9.257881,-0.421541,-1.402771,-0.19257,1.238615,4.317093,4.785949,-0.18381,4.939715,-4.52856,3.214254,0.663795,-0.288464,1.64957,0.590807,0.008683,7.603603,1
1.843649,-3.158272,-3.779192,8.702272,-3.946208,0.258864,-3.345828,-3.143466,-16.040734,-2.49959,0.31617,-1.368304,-0.552773,-7.057652,1.91296,1.904822,0.203173,-0.56242,-0.912916,-5.108527,2
0.438,1.497021,1.406883,-9.725862,0.49013,-0.393971,-0.104133,0.358714,-1.593234,-0.205449,-2.431259,2.37853,-3.62053,0.92176,1.055265,-1.491804,5.576567,1.05232,-1.405852,0.160499,1
-1.397587,0.131101,-2.366948,5.311075,-0.456219,-0.359366,1.552118,4.765676,6.457413,7.604093,1.607919,-0.046517,0.040763,-1.223118,-1.99307,1.095865,-5.179221,0.597125,-1.785419,4.97792,4
-5.004396,2.336446,-1.581771,2.463978,2.739761,-1.484386,-0.465264,-0.125051,2.854171,2.171131,1.000602,2.272806,-0.008959,-1.97301,0.419852,4.772752,-0.122753,0.659186,0.804188,2.74976,3
2.234251,1.011808,0.298009,-0.236641,3.235899,-0.870386,4.765698,1.156521,5.319843,-5.462528,-0.129255,-0.122456,-2.094232,-2.180973,-1.870316,-0.05951,1.015388,0.563358,0.14148,1.660905,4
1.872881,-1.512557,-3.078851,0.034375,1.609376,-1.516864,-2.187564,-3.291348,-0.98839,-4.761741,0.826974,1.455415,2.936859,-0.183406,0.919314,-1.377132,-1.858739,1.311095,0.804791,-0.599791,2
-1.581642,-0.271488,-2.654059,3.051146,0.956773,0.175875,-1.137239,-2.64592,-5.630319,-6.97092,1.777153,-1.208145,0.97991,-1.555599,2.563477,3.071058,2.365162,1.564758,1.32242,-3.268883,2
0.579261,1.601709,0.571431,-0.762424,-0.205904,1.343743,-1.053521,0.972596,6.023685,0.591925,-0.432893,-1.488417,2.792388,1.201213,-0.158382,1.559181,-2.78272,0.654732,0.972349,3.492163,3
-1.83268,-1.619598,-3.262558,4.437404,0.618354,-2.314723,-2.021864,-4.376305,-12.562708,-3.554685,0.193484,0.602567,2.418604,-4.688622,3.320528,-3.710998,0.518116,0.158257,0.353308,-9.520222,2
4.805919,-3.031907,2.945173,-8.161515,2.100725,1.043033,-2.212253,2.843952,0.89497,-2.601551,0.210565,-1.130535,-0.380957,-1.057646,-0.096012,-0.51272,2.041431,0.840047,0.712137,-0.920986,1
1.663033,-0.700475,1.533527,-3.232405,-2.675989,-0.256063,4.989179,3.28291,4.492211,0.032861,-1.737912,0.445301,1.445502,2.634057,0.208816,-2.440114,0.76884,1.832611,-0.20206,-0.418079,4
-3.099084,-0.84615,2.309949,10.253279,-2.857057,-1.977043,3.961167,-2.29607,-6.869867,4.357807,-0.46571,1.665484,0.721323,-4.193948,-0.128405,-2.238152,-2.090458,-1.788327,-0.822363,-6.795565,0
1.18079,3.968286,1.614235,-12.794223,-1.660985,0.695363,-4.116813,-0.511438,4.318038,5.759536,-0.037021,2.918291,1.764059,3.736239,-0.262349,-2.611846,1.777288,-2.262966,-1.306019,4.806795,1
-3.748713,1.780517,3.879339,-2.797585,-0.298358,2.347352,-1.983286,-0.754553,-0.375008,8.980622,1.533748,3.727318,1.300315,-1.205897,0.045786,-0.698015,0.085438,-1.202198,0.339108,-1.126866,0
1.982089,-3.750505,-1.827032,1.343297,2.50257,-1.756362,0.036932,2.135467,-6.405382,-3.594032,0.72071,-1.454721,-4.685549,-3.70038,4.066537,-3.709485,-3.835031,0.367403,1.361255,-4.115289,4
2.702629,0.261098,-0.02942,-2.446107,-0.811111,0.100289,2.104207,3.437048,0.416486,0.510636,0.958823,-0.169312,-1.950712,-3.085359,1.216967,-2.380912,-1.319223,0.999672,-1.355615,0.535878,4
-3.451114,0.18691,-1.653628,9.75774,2.839394,2.514257,2.044725,-1.581393,5.259927,-0.97296,0.73878,-0.412098,4.135142,-0.435111,-2.281172,2.026842,-3.501899,-1.425016,1.050953,-0.113263,3
0.344729,-2.572245,2.877875,-0.078981,4.998113,0.841687,-1.553644,0.641639,-0.901565,-7.050449,1.108879,-3.0689,-2.089618,-1.38911,4.596385,1.557379,-3.703431,0.736501,0.889074,-3.207986,4
0.327749,-1.429579,2.809852,-5.311932,-1.496322,2.446199,-0.302804,1.940297,-3.053303,-2.755827,0.124055,-1.564221,0.870973,1.427364,7.164488,-2.426572,-2.083459,2.069087,-1.036953,-5.020956,4
0.322419,3.255044,-2.284401,-5.402491,2.120441,0.665063,-4.880307,-2.135431,2.116648,4.988631,-1.850132,3.964198,1.674181,-2.469091,-2.350149,-1.547639,0.231919,1.987979,0.843237,4.33881,3
5.039303,2.73875,1.315245,-7.602332,-1.244589,-0.389558,3.208906,3.448905,10.179017,2.455061,-0.672488,2.799536,-1.509566,-0.334849,-1.302645,-1.687355,-2.243759,-1.644222,-1.358664,8.303809,0
0.994052,3.437367,1.280403,8.695972,-2.319635,0.994374,6.043708,-4.498327,5.429572,-0.270822,-0.144195,1.697882,3.310901,-1.199979,-3.921194,-1.755892,-4.196925,0.287598,-0.714413,1.989926,0
0.432691,0.900481,-2.477336,3.951726,-0.693831,0.391505,0.437042,0.858391,3.635361,3.446877,-1.869848,-0.805994,3.436543,-0.955663,-3.053785,-1.881903,-2.709999,0.176779,-1.98037,1.591547,0
3.652687,-2.281474,-2.193955,1.921024,-3.440596,-1.043909,0.040195,-0.008419,1.358039,1.746087,-0.700432,0.660205,1.987862,1.801182,-2.589421,-1.082231,-1.967315,-0.966308,0.9181,2.816698,0
-1.957447,1.16903,-0.877606,3.056904,0.911296,-0.378529,0.525041,-0.867103,1.43557,0.694171,-0.374593,1.446891,1.155516,-1.864428,0.393286,1.290736,-1.915377,0.651823,-0.210418,0.772352,4
-1.22612,1.246167,-0.616074,-2.279991,3.303439,0.856398,2.039035,-1.015924,1.714306,-2.411592,-1.499806,3.30581,-2.284402,-0.742721,1.648746,-1.231036,-0.199213,0.4125,0.75971,0.553028,4
0.63173,-0.711487,1.699853,1.403993,2.730179,-0.716296,0.962345,-0.331917,-3.719787,-7.480677,-1.627924,-3.355222,-2.494563,-2.215911,3.34571,-0.541738,-1.040922,0.294358,0.929687,-4.549695,4
1.176926,-5.199288,-2.59701,-0.115727,2.487082,-0.29673,2.881877,1.523439,-1.460892,-10.313164,0.107276,-0.473972,0.335918,0.575072,1.099319,2.480234,5.184951,0.968426,0.362769,-4.030772,2
1.6549,1.187412,0.725434,-8.064562,0.209604,0.318649,0.638876,2.579237,-0.957071,-3.995525,-1.731297,-1.35601,-3.519738,0.321563,2.134292,0.32772,4.997261,-0.606245,1.497127,0.160534,1
-0.394922,2.468807,2.859683,-8.624611,-1.481544,0.370891,-0.086279,1.051878,-4.351713,-1.045263,-1.190593,-0.26241,-3.323207,0.128075,3.964341,-0.561605,4.861654,-0.328444,-0.899679,-2.031573,1
0.463132,-1.132519,0.388223,7.151104,-2.797321,-0.164142,2.470868,-1.413044,2.246507,4.009954,-0.462683,1.853283,1.143671,0.476071,-4.328284,1.20526,-1.897112,1.391883,-0.153619,2.429373,0
-0.029065,3.42201,-2.572883,2.56141,-1.002607,-0.748649,0.395717,-3.265712,1.24649,5.171622,-0.760219,3.838601,1.260355,-2.408756,-4.57761,-2.178348,-0.146028,-2.744224,0.775711,3.480183,3
-0.565335,1.068739,2.398839,-6.612628,2.572973,-0.780231,-1.406729,1.698085,8.879096,-0.024678,-0.522347,0.425478,0.019317,4.387087,2.202679,1.651236,-2.957478,0.566028,0.288168,4.746144,1
2.067847,0.761236,0.979653,-5.761891,0.042697,1.075275,0.43519,3.596908,-1.901624,-2.327408,0.81789,-3.018776,-2.447456,-1.84941,0.42326,-0.287186,5.038524,2.786947,-1.396231,-1.460105,1
-1.655508,-1.061984,0.910973,10.113444,-0.40103,-0.66387,2.991863,-2.589761,-3.360239,-6.667295,1.343124,-3.330823,3.672163,-2.109525,-0.721541,3.537155,1.778923,1.055596,-2.487273,-6.031589,2
0.827811,2.785588,1.877512,-9.670712,-2.562409,0.960474,0.144811,1.745118,2.45426,3.944672,0.142317,3.139582,-2.178157,1.74573,2.426844,-1.144777,0.777192,0.345413,-1.320436,4.060581,1
-1.134127,0.840999,-3.092929,7.170643,0.579605,0.880123,1.411485,2.943678,4.867437,5.772368,-0.804089,-1.378131,3.341094,-3.222562,-3.789948,-1.558119,-3.954778,0.157681,-1.353804,1.253922,0
0.293985,2.826686,-2.956631,-0.863561,0.506371,1.050953,2.491841,-1.139745,4.850986,3.373674,-0.796985,3.985808,2.022534,-0.589887,-3.332308,-5.134017,-0.609624,0.21009,-0.176351,2.503235,3
1.782663,0.427585,-5.043097,3.231806,1.163317,1.280195,-0.40958,-0.288291,3.53631,1.572485,-0.470916,1.441528,0.061126,-1.366323,-2.145108,-1.930878,-4.817325,-0.539477,-0.483386,4.966952,2
1.180575,1.90043,0.229718,-6.122396,1.579641,-0.553799,2.886023,5.147636,7.428717,6.195888,1.059521,2.713912,-5.778944,-0.145742,-0.942958,-3.387152,-2.23195,1.316633,0.822438,6.324305,4
-4.244791,2.650435,-2.735335,4.49372,0.405481,-0.808116,-0.680955,2.507799,4.90276,8.169545,-0.823819,1.222656,4.911022,-4.166573,-1.012821,1.508636,-3.504966,0.885774,-1.271607,2.167777,3
-0.603962,4.48082,-0.194813,7.176845,-2.936959,0.721019,4.373442,-4.52839,0.229868,-0.125787,-0.057443,0.559137,2.672989,-2.093889,-5.476407,0.362675,3.428672,-1.589172,0.429782,0.208791,3
2.698008,-0.027978,-0.909064,-2.56268,-1.347327,1.142972,-1.584762,-5.062213,-3.66297,-4.471992,-0.666158,1.697263,1.89709,1.725049,2.255488,-4.024186,-1.464135,-1.431435,-0.152711,-1.590364,2
0.07857,-5.742972,1.159727,4.689849,-1.162503,-0.096503,1.144382,-2.956937,-12.863601,-3.674155,0.89821,0.936177,1.925014,-3.162722,3.894936,-5.091317,-0.598684,0.656978,0.170924,-12.737445,2
-1.869323,2.421612,-2.080533,7.854891,0.979489,1.725311,1.858445,-0.003022,3.860223,1.80352,-1.709047,-1.630271,2.123645,-2.204257,-2.712594,-0.134597,-3.299635,-0.777637,1.183975,1.247465,4
3.198406,2.035944,2.648441,-9.440448,-0.361719,0.194196,2.644236,4.030871,5.919155,1.828072,1.343477,2.528164,1.645645,-3.449276,0.024869,-2.256467,1.778605,0.32039,0.023362,1.470402,0
1.25596,0.429751,1.410217,-5.59472,1.938612,-0.484926,-1.623799,1.614074,8.677873,0.220337,0.565044,0.535298,2.599097,2.251402,0.493568,0.775155,-2.85037,-0.287242,0.181308,4.14363,1
0.566059,3.61377,0.166895,-1.368298,-4.881658,0.778238,-1.312291,2.073642,4.913729,15.145823,-0.506239,2.396233,2.255607,-0.716953,-5.466268,-2.558937,-1.74302,0.771462,-0.068597,6.309579,3
-4.419628,1.696681,-1.306229,3.302504,1.686229,0.032398,-0.590885,1.306249,0.472947,10.497982,-0.916125,1.608543,-1.35794,-2.04192,-3.781466,-2.13772,-0.395816,-0.51851,-0.851752,0.594314,4
-0.385208,-5.150495,-1.303791,-0.436444,3.38401,0.303649,-4.57194,1.235691,4.201033,-0.301582,-0.074809,-0.995452,3.816948,4.846217,1.44035,0.026681,-5.300901,-0.64239,0.193618,-0.136789,1
5.39431,-1.746933,-2.414507,-5.376024,-3.858237,2.785854,-1.77524,-0.728137,-4.59871,-6.164709,-1.153544,0.951623,4.525843,-2.352562,2.4036,0.914925,3.597062,-0.431685,-1.276254,-1.347253,2
-1.59882,-2.170243,-2.905559,2.520361,4.795272,-0.992882,1.126324,2.315171,2.162338,-2.877634,-0.210211,1.050567,3.93641,-5.551752,-0.962179,2.588111,2.179376,-0.053975,-2.062853,-2.878846,3
-2.255337,-4.41939,2.401932,4.618629,-2.482452,0.923844,2.883125,-0.241801,-6.902327,-1.620006,0.115613,0.57367,3.380558,-1.20266,3.08206,0.186076,1.384772,-1.9804,-1.771464,-9.493537,2
3.470752,1.870838,-5.704546,1.713791,-3.330086,0.150676,1.807811,-0.870091,-0.941919,-1.936493,0.337594,-1.067631,0.282535,0.619061,-1.662369,-4.276074,-0.327447,-0.766762,0.706228,2.289495,0
1.060758,4.405586,-0.275624,-4.1103,-0.8955,1.679863,-0.672249,2.634039,9.459939,4.946084,0.261991,1.070118,-1.49857,0.703503,-0.793601,2.729172,-3.194501,-0.746107,-0.770463,10.543334,1
-0.37068,2.273797,-2.044242,-3.833728,1.560261,-0.872302,0.983379,-0.041123,5.6712,2.908936,0.577812,4.217579,5.533197,-2.085427,-2.568697,-3.267241,1.508164,-0.548494,1.7335,0.641536,3
-0.843853,4.163121,0.153991,-7.572091,-5.898012,0.177818,-1.4924,1.295679,-3.567912,10.754049,-0.623091,4.283119,-2.589078,-0.780716,2.190879,-2.40965,1.163133,1.770272,-1.025875,3.350385,1
5.640953,1.786388,3.533618,-10.845052,-2.708826,-0.607525,-2.513229,-2.223021,5.506797,0.726167,0.46476,2.812524,2.690823,3.503325,-0.340222,-2.219336,-1.092933,-0.029859,1.759064,5.221536,1
1.102933,3.457776,-3.1018,5.33192,-5.434182,0.390355,5.935872,-2.557191,1.311322,-3.124976,-0.911569,0.095003,5.732697,0.122922,0.050411,-3.791884,-1.662454,-1.337487,1.086186,-0.913741,0
1.477448,1.727209,-3.308184,-3.479967,-1.313197,-0.852956,-2.064685,-4.736181,-4.138876,-5.012358,0.446654,1.63528,1.172287,1.352092,1.814056,-1.580479,2.092258,0.460376,-1.305308,0.154395,3
-1.830528,5.242296,1.220334,-12.352299,-2.400537,0.849986,-1.371056,0.552697,-1.160552,8.26738,0.447587,4.713168,-2.039285,0.619985,0.786482,-3.206346,5.630563,0.872348,-0.05952,2.024884,1
-1.65686,1.721195,-1.862894,4.702258,-3.013193,-1.323295,1.347443,1.492373,-1.121273,11.545205,-0.541793,2.422258,-1.085296,-3.437094,-4.476515,-2.078233,-0.246584,-0.936059,0.334779,1.998479,3
2.462796,-1.661283,2.582647,0.446858,2.803072,-0.13717,2.347702,2.291064,6.331273,-0.622584,0.690038,0.897154,2.705019,-4.317963,-1.927695,0.166587,-2.285417,0.178511,1.261371,-0.138616,0
-0.34612,2.740418,0.105438,-12.898603,-3.340942,0.566531,-5.271956,0.68258,1.053474,9.362731,0.198903,4.780375,-0.776851,4.157618,2.532653,-1.799883,0.308478,0.850461,0.606351,5.796544,1
1.361731,-1.382059,-0.838766,-1.767869,4.451392,-0.713202,4.142086,3.121839,6.217773,-8.698574,0.117043,-2.165096,-2.242573,1.845786,-0.428081,1.675457,2.511505,-0.086789,1.197862,1.001298,2
-3.736171,0.935745,-1.535161,-1.172266,-1.311746,-0.549521,0.485045,0.43932,-5.375012,2.147493,0.770062,-0.76165,5.499062,-0.649064,0.440054,-4.939276,5.425111,-0.045722,-0.081095,-8.837031,3
-0.668609,4.968111,-2.030062,-1.300109,-1.835122,0.815746,-2.595957,-4.794883,-4.678378,3.769776,-0.889654,1.645143,2.00968,-1.770064,-2.02158,-4.579996,2.252202,1.289701,0.454561,-0.723903,3
2.990608,-2.370127,-1.016914,-12.370125,3.223845,0.281395,-0.152739,3.398125,7.375702,-2.447577,0.574095,5.221473,0.93736,1.247147,3.260753,-1.195063,-0.505825,0.038514,-0.179599,3.307268,1
1.872324,1.43145,-3.430946,0.652726,1.657669,1.106433,4.896907,3.347723,4.357992,-2.552955,-0.270527,-1.585563,-3.420886,-0.713102,-2.161351,-2.648592,0.445644,0.776763,-1.401878,2.67299,4
-4.006985,0.0294,5.778411,-1.538922,2.550504,1.532094,-1.609639,-0.458687,7.105519,13.767304,-1.21733,5.296619,1.959567,1.8211,-3.745188,-3.013279,-4.089101,1.475776,1.39651,1.068829,0
-0.516003,-0.009847,-1.719622,-0.45592,1.939718,1.828838,-0.702524,-0.468376,-3.469939,-7.183737,0.291406,-3.707675,-0.537641,0.93478,2.13625,0.008406,2.605462,1.338508,0.520442,-3.459342,2
-4.213599,-5.294214,-3.048779,10.482303,2.274014,1.90435,3.295979,-4.585625,-9.39372,-7.487233,0.72764,2.66154,1.00411,-1.84134,1.957122,1.01524,2.181747,-1.182112,-3.5345,-9.551375,2
-5.387412,4.220147,-2.762365,10.076315,-2.717524,1.453007,5.2557,2.28254,10.303476,9.730332,-0.340115,0.823144,9.116734,-1.317512,-5.380345,0.273989,-2.37349,-0.886047,0.752761,2.085934,3
-1.671036,0.366831,-3.316835,6.337723,-2.674232,-1.581373,0.463665,-0.228413,-2.259321,4.798452,2.535073,-0.425674,3.58009,-1.181642,-2.255579,-2.392726,-0.782409,-0.163724,0.487898,-1.956829,0
0.04412,0.593915,1.472865,-4.209134,0.984076,-1.606158,0.958073,0.198006,5.882149,1.018609,1.169254,3.915593,-1.260985,1.855406,1.785338,0.475644,-2.978692,-0.937917,-1.516144,4.394665,1
0.725457,1.728398,-0.558025,-8.147722,-0.150503,0.504558,-2.5086,4.342553,1.663473,2.202991,-1.000104,-2.76479,-0.675962,1.571782,0.564849,-1.170605,2.67668,-0.206554,0.125354,1.614937,1
-2.557979,3.647276,-2.050103,3.668744,-0.932666,0.919622,0.318836,1.260313,-1.129057,0.212589,0.957499,-2.538256,3.537653,-4.913722,1.369988,1.583408,0.240684,-1.709425,0.302953,-1.768551,3
2.561048,1.855871,3.000131,-7.445347,-5.054297,0.416388,-0.61442,1.740313,-3.869897,-1.773306,0.579246,-1.673968,-1.398215,-0.085811,5.897668,0.478101,0.779108,-0.223224,0.51995,-0.244981,1
-3.110387,0.135997,-1.492155,5.479806,0.845593,1.691816,2.018645,-0.928616,-0.874675,-2.754422,0.658176,0.083898,3.556861,-2.441871,0.866687,1.876821,0.666439,-0.01228,-1.664251,-3.599498,2
-0.936584,-1.492642,0.504876,7.646234,-4.20059,0.197259,-0.014719,-3.090366,-9.858522,-0.585457,-1.078154,-1.612276,0.699662,-1.181387,2.427871,-0.697349,-1.791259,0.371866,-0.400331,-5.889178,0
-3.145476,0.304629,-0.875473,0.723358,0.368295,-0.90784,-0.016774,2.691657,2.349565,9.130579,0.533656,2.944392,-2.092539,-0.494748,-1.016234,-0.074927,-1.912841,-0.618352,-0.382978,3.002976,4
-1.743246,2.003441,-0.521821,2.657724,1.82505,1.192465,-1.903533,-2.395279,0.375886,5.887498,-0.435354,2.323115,-0.951515,-2.071807,-3.238305,-1.113943,-1.740916,0.138892,1.216551,2.208606,3
5.779213,0.440483,3.161729,-7.667227,-1.947988,-1.318768,1.588441,3.965802,7.442152,3.880905,-1.057357,3.773568,-0.431441,-3.424781,-1.172844,0.826191,-1.321279,-0.37814,-1.129337,6.718648,1
-0.798266,3.237346,0.058485,-9.234677,-1.076885,0.600179,-2.065133,3.202726,-0.238343,4.189705,1.121466,0.68828,-2.484201,-0.183304,2.234124,0.107479,3.23365,1.988139,-0.295749,2.602875,1
2.078014,0.699983,0.458653,-11.129111,-2.3971,-1.672222,-1.927495,2.722944,2.661028,6.363009,1.25633,3.407188,-1.179502,2.780988,0.983696,-2.869994,0.459582,0.78049,-0.475899,4.366304,1
1.358709,0.600816,-1.591579,-6.434109,1.536834,0.020696,0.651802,-0.329369,10.638438,-1.028347,0.280819,4.321706,1.908218,5.505369,0.657555,-1.302947,-3.339318,-0.352654,-1.086205,6.64575,1
-3.999373,0.580022,-2.854805,6.321686,-0.896426,0.970396,1.302273,3.538726,2.700164,7.10707,1.729016,0.193248,3.396093,-2.827881,-1.526534,1.688799,-1.531741,0.081387,0.837909,0.461192,3
-4.863156,-7.017845,-1.694368,12.181953,-2.147392,-1.485022,0.784207,-4.753714,-17.282479,-4.839226,0.392145,0.687459,0.91191,-1.152349,3.812879,2.058747,2.964975,0.668644,1.499041,-12.912484,2
0.346081,3.943116,1.5751,-2.861787,1.647645,0.649475,2.005437,2.224529,3.923718,4.5116,-0.417936,1.257028,-2.8773,-3.88099,0.270545,-4.244115,-3.630637,0.806764,1.827873,2.302646,4
-1.017568,1.923519,-0.952956,2.233486,-0.12639,-0.593013,0.40293,1.14238,-4.094468,4.111232,-0.44841,-0.773643,-2.43379,-4.773156,-2.705629,-0.924081,3.083259,-0.327027,0.456481,-1.202321,4
-2.003264,-1.68619,-1.226053,6.46851,2.172962,0.838957,2.489855,-1.189597,-3.168127,-5.381776,-1.083942,-2.329861,0.971643,-0.821238,-1.566167,0.629791,3.442208,3.445078,1.29284,-5.68542,2
2.720775,2.58643,-3.624041,-3.395688,0.710121,-1.746053,-6.136011,-4.795842,0.077878,-1.394171,-1.283464,1.941672,2.666074,-0.748059,1.498094,-1.970175,-4.594549,0.506605,0.373317,4.301723,2
0.613454,2.072225,-0.617709,-0.453181,-2.576025,-1.41009,1.928305,1.656901,-0.234978,3.391944,-0.736808,2.410466,-4.485869,-2.589943,1.517393,0.990559,-1.694735,1.072058,1.185359,4.598617,3
1.967293,-4.069882,2.276134,-7.274627,-1.186619,0.588135,2.327492,1.960337,-3.099929,-4.964005,-0.086715,2.369955,-0.837272,0.921496,4.348891,0.1911,4.123387,-1.480821,0.041686,-4.08207,2
2.103017,-0.145247,1.352465,-4.220816,-2.878104,-0.138492,-1.252959,0.045454,0.682415,-1.498865,0.477861,0.179386,2.140808,1.571822,2.651388,1.441198,-0.558426,-0.347635,1.206533,1.258791,2
-1.456804,3.52478,1.629854,-4.922631,1.172124,0.209026,-0.85708,3.556643,0.450775,9.830422,0.684775,1.413003,-0.639533,-5.568182,-0.208628,-5.285762,-0.984863,-0.512707,0.888611,-0.971905,4
-0.013788,-1.871598,-1.573439,2.126446,-2.268349,0.76174,-0.568604,-3.05292,-6.217772,1.601517,1.41172,3.095824,1.247941,-0.628722,0.492001,-2.717303,-0.309923,0.41061,-0.651916,-3.091749,2
4.137027,-0.393344,3.05165,-11.215649,-3.423121,-2.562962,-0.43756,5.259629,6.414317,3.324622,0.535318,1.640455,-0.02729,2.389793,3.667924,-0.047247,-2.829621,-1.718117,0.572418,5.391198,1
-1.885217,1.328752,-2.899321,2.637283,-1.538775,0.416924,2.012437,1.198491,4.865029,7.029206,-1.262349,5.84509,-0.32944,-1.828025,-0.131412,1.981242,-4.0087,-0.111975,1.35059,6.577032,0
0.104418,3.78558,-0.408452,-7.011597,-1.989231,0.578394,2.073928,4.333228,4.199725,6.234136,-0.588044,4.601419,1.40268,-5.41732,0.60196,0.255932,2.144405,-1.052982,-0.769193,3.577734,0
-0.261907,3.153023,-0.928761,-11.140476,1.373269,-0.320547,-2.895929,-0.36207,1.29489,1.451197,0.175015,2.922998,3.919339,-0.54204,0.260052,-3.206208,4.937535,0.374469,-0.521578,-0.614478,3
